"","name","date","region","admissions","deaths"
"2133","Dose 2","2021-04-01","north_west",2,1
"2134","Unvaccinated","2021-04-01","north_west",11,1
"2135","Dose 1","2021-04-01","south_east",6,0
"2136","Dose 2","2021-04-01","south_east",2,0
"2137","Unvaccinated","2021-04-01","south_east",10,0
"2138","Dose 1","2021-04-01","south_west",2,0
"2139","Unvaccinated","2021-04-01","south_west",1,0
"2140","Dose 1","2021-04-02","east_of_england",10,1
"2141","Unvaccinated","2021-04-02","east_of_england",7,0
"2142","Dose 1","2021-04-02","england",56,18
"2143","Dose 2","2021-04-02","england",6,0
"2144","Unvaccinated","2021-04-02","england",64,4
"2145","Dose 1","2021-04-02","london",4,0
"2146","Unvaccinated","2021-04-02","london",7,0
"2147","Dose 1","2021-04-02","midlands",13,4
"2148","Dose 2","2021-04-02","midlands",2,0
"2149","Unvaccinated","2021-04-02","midlands",14,3
"2150","Dose 1","2021-04-02","north_east_and_yorkshire",15,3
"2151","Dose 2","2021-04-02","north_east_and_yorkshire",3,0
"2152","Unvaccinated","2021-04-02","north_east_and_yorkshire",18,0
"2153","Dose 1","2021-04-02","north_west",8,3
"2154","Dose 2","2021-04-02","north_west",1,0
"2155","Unvaccinated","2021-04-02","north_west",11,0
"2156","Dose 1","2021-04-02","south_east",2,3
"2157","Unvaccinated","2021-04-02","south_east",3,0
"2158","Dose 1","2021-04-02","south_west",4,0
"2159","Unvaccinated","2021-04-02","south_west",4,0
"2160","Dose 1","2021-04-03","east_of_england",6,0
"2161","Unvaccinated","2021-04-03","east_of_england",6,0
"2162","Dose 1","2021-04-03","england",49,19
"2163","Dose 2","2021-04-03","england",6,0
"2164","Unvaccinated","2021-04-03","england",62,1
"2165","Dose 1","2021-04-03","london",10,2
"2166","Dose 2","2021-04-03","london",1,0
"2167","Unvaccinated","2021-04-03","london",5,0
"2168","Dose 1","2021-04-03","midlands",8,2
"2169","Dose 2","2021-04-03","midlands",2,0
"2170","Unvaccinated","2021-04-03","midlands",18,0
"2171","Dose 1","2021-04-03","north_east_and_yorkshire",12,3
"2172","Dose 2","2021-04-03","north_east_and_yorkshire",1,0
"2173","Unvaccinated","2021-04-03","north_east_and_yorkshire",21,0
"2174","Dose 1","2021-04-03","north_west",11,1
"2175","Dose 2","2021-04-03","north_west",1,0
"2176","Unvaccinated","2021-04-03","north_west",7,0
"2177","Dose 1","2021-04-03","south_east",1,0
"2178","Dose 2","2021-04-03","south_east",1,0
"2179","Unvaccinated","2021-04-03","south_east",3,0
"2180","Dose 1","2021-04-03","south_west",1,0
"2181","Unvaccinated","2021-04-03","south_west",2,0
"2182","Dose 1","2021-04-04","east_of_england",1,0
"2183","Dose 2","2021-04-04","east_of_england",4,0
"2184","Unvaccinated","2021-04-04","east_of_england",3,2
"2185","Dose 1","2021-04-04","england",51,17
"2186","Dose 2","2021-04-04","england",8,3
"2187","Unvaccinated","2021-04-04","england",48,3
"2188","Dose 1","2021-04-04","london",7,0
"2189","Unvaccinated","2021-04-04","london",3,0
"2190","Dose 1","2021-04-04","midlands",7,3
"2191","Dose 2","2021-04-04","midlands",2,1
"2192","Unvaccinated","2021-04-04","midlands",13,0
"2193","Dose 1","2021-04-04","north_east_and_yorkshire",19,7
"2194","Dose 2","2021-04-04","north_east_and_yorkshire",1,0
"2195","Unvaccinated","2021-04-04","north_east_and_yorkshire",14,0
"2196","Dose 1","2021-04-04","north_west",12,2
"2197","Unvaccinated","2021-04-04","north_west",9,0
"2198","Dose 1","2021-04-04","south_east",4,2
"2199","Unvaccinated","2021-04-04","south_east",5,0
"2200","Dose 1","2021-04-04","south_west",1,0
"2201","Dose 2","2021-04-04","south_west",1,0
"2202","Unvaccinated","2021-04-04","south_west",1,0
"2203","Dose 1","2021-04-05","east_of_england",4,0
"2204","Dose 2","2021-04-05","east_of_england",2,0
"2205","Unvaccinated","2021-04-05","east_of_england",7,0
"2206","Dose 1","2021-04-05","england",58,5
"2207","Dose 2","2021-04-05","england",7,1
"2208","Unvaccinated","2021-04-05","england",55,5
"2209","Dose 1","2021-04-05","london",5,0
"2210","Dose 2","2021-04-05","london",1,0
"2211","Unvaccinated","2021-04-05","london",6,0
"2212","Dose 1","2021-04-05","midlands",14,1
"2213","Dose 2","2021-04-05","midlands",1,1
"2214","Unvaccinated","2021-04-05","midlands",12,1
"2215","Dose 1","2021-04-05","north_east_and_yorkshire",17,1
"2216","Dose 2","2021-04-05","north_east_and_yorkshire",3,0
"2217","Unvaccinated","2021-04-05","north_east_and_yorkshire",19,2
"2218","Dose 1","2021-04-05","north_west",10,0
"2219","Unvaccinated","2021-04-05","north_west",7,0
"2220","Dose 1","2021-04-05","south_east",3,2
"2221","Unvaccinated","2021-04-05","south_east",3,0
"2222","Dose 1","2021-04-05","south_west",5,1
"2223","Unvaccinated","2021-04-05","south_west",1,0
"2224","Dose 1","2021-04-06","east_of_england",5,0
"2225","Unvaccinated","2021-04-06","east_of_england",4,0
"2226","Dose 1","2021-04-06","england",55,14
"2227","Dose 2","2021-04-06","england",3,3
"2228","Unvaccinated","2021-04-06","england",49,4
"2229","Dose 1","2021-04-06","london",5,0
"2230","Unvaccinated","2021-04-06","london",8,0
"2231","Dose 1","2021-04-06","midlands",12,2
"2232","Dose 2","2021-04-06","midlands",1,0
"2233","Unvaccinated","2021-04-06","midlands",7,1
"2234","Dose 1","2021-04-06","north_east_and_yorkshire",19,8
"2235","Dose 2","2021-04-06","north_east_and_yorkshire",1,0
"2236","Unvaccinated","2021-04-06","north_east_and_yorkshire",17,1
"2237","Dose 1","2021-04-06","north_west",9,2
"2238","Dose 2","2021-04-06","north_west",1,0
"2239","Unvaccinated","2021-04-06","north_west",8,0
"2240","Dose 1","2021-04-06","south_east",2,0
"2241","Unvaccinated","2021-04-06","south_east",4,0
"2242","Dose 1","2021-04-06","south_west",3,0
"2243","Unvaccinated","2021-04-06","south_west",1,0
"2244","Dose 1","2021-04-07","east_of_england",11,1
"2245","Dose 2","2021-04-07","east_of_england",4,0
"2246","Unvaccinated","2021-04-07","east_of_england",3,0
"2247","Dose 1","2021-04-07","england",58,13
"2248","Dose 2","2021-04-07","england",6,2
"2249","Unvaccinated","2021-04-07","england",65,7
"2250","Dose 1","2021-04-07","london",8,1
"2251","Unvaccinated","2021-04-07","london",10,0
"2252","Dose 1","2021-04-07","midlands",13,5
"2253","Unvaccinated","2021-04-07","midlands",12,0
"2254","Dose 1","2021-04-07","north_east_and_yorkshire",12,3
"2255","Unvaccinated","2021-04-07","north_east_and_yorkshire",17,2
"2256","Dose 1","2021-04-07","north_west",9,1
"2257","Dose 2","2021-04-07","north_west",2,0
"2258","Unvaccinated","2021-04-07","north_west",16,2
"2259","Dose 1","2021-04-07","south_east",3,1
"2260","Unvaccinated","2021-04-07","south_east",4,0
"2261","Dose 1","2021-04-07","south_west",2,0
"2262","Unvaccinated","2021-04-07","south_west",3,0
"2263","Dose 1","2021-04-08","east_of_england",11,1
"2264","Unvaccinated","2021-04-08","east_of_england",7,0
"2265","Dose 1","2021-04-08","england",62,19
"2266","Dose 2","2021-04-08","england",10,3
"2267","Unvaccinated","2021-04-08","england",49,6
"2268","Dose 1","2021-04-08","london",7,0
"2269","Dose 2","2021-04-08","london",2,0
"2270","Unvaccinated","2021-04-08","london",8,0
"2271","Dose 1","2021-04-08","midlands",8,4
"2272","Unvaccinated","2021-04-08","midlands",7,0
"2273","Dose 1","2021-04-08","north_east_and_yorkshire",24,5
"2274","Dose 2","2021-04-08","north_east_and_yorkshire",5,0
"2275","Unvaccinated","2021-04-08","north_east_and_yorkshire",9,1
"2276","Dose 1","2021-04-08","north_west",6,1
"2277","Dose 2","2021-04-08","north_west",3,0
"2278","Unvaccinated","2021-04-08","north_west",9,0
"2279","Dose 1","2021-04-08","south_east",3,0
"2280","Unvaccinated","2021-04-08","south_east",8,0
"2281","Dose 1","2021-04-08","south_west",3,0
"2282","Unvaccinated","2021-04-08","south_west",1,0
"2283","Dose 1","2021-04-09","east_of_england",7,0
"2284","Dose 2","2021-04-09","east_of_england",2,0
"2285","Unvaccinated","2021-04-09","east_of_england",8,0
"2286","Dose 1","2021-04-09","england",60,12
"2287","Dose 2","2021-04-09","england",13,4
"2288","Unvaccinated","2021-04-09","england",57,4
"2289","Dose 1","2021-04-09","london",10,0
"2290","Dose 2","2021-04-09","london",2,1
"2291","Unvaccinated","2021-04-09","london",4,0
"2292","Dose 1","2021-04-09","midlands",9,3
"2293","Dose 2","2021-04-09","midlands",1,0
"2294","Unvaccinated","2021-04-09","midlands",16,0
"2295","Dose 1","2021-04-09","north_east_and_yorkshire",12,3
"2296","Dose 2","2021-04-09","north_east_and_yorkshire",3,0
"2297","Unvaccinated","2021-04-09","north_east_and_yorkshire",17,1
"2298","Dose 1","2021-04-09","north_west",10,3
"2299","Dose 2","2021-04-09","north_west",4,1
"2300","Unvaccinated","2021-04-09","north_west",10,0
"2301","Dose 1","2021-04-09","south_east",10,0
"2302","Unvaccinated","2021-04-09","south_east",2,0
"2303","Dose 1","2021-04-09","south_west",2,0
"2304","Dose 2","2021-04-09","south_west",1,0
"2305","Dose 1","2021-04-10","east_of_england",3,0
"2306","Dose 2","2021-04-10","east_of_england",1,0
"2307","Unvaccinated","2021-04-10","east_of_england",6,0
"2308","Dose 1","2021-04-10","england",46,8
"2309","Dose 2","2021-04-10","england",8,3
"2310","Unvaccinated","2021-04-10","england",42,3
"2311","Dose 1","2021-04-10","london",3,0
"2312","Dose 2","2021-04-10","london",4,0
"2313","Unvaccinated","2021-04-10","london",4,0
"2314","Dose 1","2021-04-10","midlands",10,0
"2315","Dose 2","2021-04-10","midlands",1,0
"2316","Unvaccinated","2021-04-10","midlands",9,0
"2317","Dose 1","2021-04-10","north_east_and_yorkshire",16,3
"2318","Dose 2","2021-04-10","north_east_and_yorkshire",1,1
"2319","Unvaccinated","2021-04-10","north_east_and_yorkshire",10,1
"2320","Dose 1","2021-04-10","north_west",8,2
"2321","Dose 2","2021-04-10","north_west",1,1
"2322","Unvaccinated","2021-04-10","north_west",8,0
"2323","Dose 1","2021-04-10","south_east",3,0
"2324","Unvaccinated","2021-04-10","south_east",2,0
"2325","Dose 1","2021-04-10","south_west",3,0
"2326","Unvaccinated","2021-04-10","south_west",3,0
"2327","Dose 1","2021-04-11","east_of_england",15,0
"2328","Dose 2","2021-04-11","east_of_england",2,0
"2329","Unvaccinated","2021-04-11","east_of_england",4,0
"2330","Dose 1","2021-04-11","england",55,13
"2331","Dose 2","2021-04-11","england",8,3
"2332","Unvaccinated","2021-04-11","england",46,4
"2333","Dose 1","2021-04-11","london",6,1
"2334","Dose 2","2021-04-11","london",2,0
"2335","Unvaccinated","2021-04-11","london",5,2
"2336","Dose 1","2021-04-11","midlands",3,2
"2337","Dose 2","2021-04-11","midlands",3,0
"2338","Unvaccinated","2021-04-11","midlands",8,1
"2339","Dose 1","2021-04-11","north_east_and_yorkshire",13,7
"2340","Dose 2","2021-04-11","north_east_and_yorkshire",1,0
"2341","Unvaccinated","2021-04-11","north_east_and_yorkshire",14,0
"2342","Dose 1","2021-04-11","north_west",9,1
"2343","Unvaccinated","2021-04-11","north_west",10,0
"2344","Dose 1","2021-04-11","south_east",5,0
"2345","Unvaccinated","2021-04-11","south_east",5,0
"2346","Dose 1","2021-04-11","south_west",4,1
"2347","Dose 1","2021-04-12","east_of_england",9,1
"2348","Dose 2","2021-04-12","east_of_england",2,0
"2349","Unvaccinated","2021-04-12","east_of_england",4,0
"2350","Dose 1","2021-04-12","england",41,15
"2351","Dose 2","2021-04-12","england",12,3
"2352","Unvaccinated","2021-04-12","england",36,3
"2353","Dose 1","2021-04-12","london",3,0
"2354","Dose 2","2021-04-12","london",4,0
"2355","Unvaccinated","2021-04-12","london",9,0
"2356","Dose 1","2021-04-12","midlands",4,2
"2357","Dose 2","2021-04-12","midlands",2,0
"2358","Unvaccinated","2021-04-12","midlands",3,0
"2359","Dose 1","2021-04-12","north_east_and_yorkshire",11,5
"2360","Dose 2","2021-04-12","north_east_and_yorkshire",1,0
"2361","Unvaccinated","2021-04-12","north_east_and_yorkshire",14,1
"2362","Dose 1","2021-04-12","north_west",4,4
"2363","Unvaccinated","2021-04-12","north_west",4,0
"2364","Dose 1","2021-04-12","south_east",6,2
"2365","Dose 2","2021-04-12","south_east",3,1
"2366","Unvaccinated","2021-04-12","south_east",1,0
"2367","Dose 1","2021-04-12","south_west",4,1
"2368","Unvaccinated","2021-04-12","south_west",1,0
"2369","Dose 1","2021-04-13","east_of_england",6,1
"2370","Dose 2","2021-04-13","east_of_england",2,1
"2371","Unvaccinated","2021-04-13","east_of_england",3,0
"2372","Dose 1","2021-04-13","england",34,10
"2373","Dose 2","2021-04-13","england",15,2
"2374","Unvaccinated","2021-04-13","england",44,4
"2375","Dose 1","2021-04-13","london",5,1
"2376","Dose 2","2021-04-13","london",4,0
"2377","Unvaccinated","2021-04-13","london",5,0
"2378","Dose 1","2021-04-13","midlands",1,0
"2379","Dose 2","2021-04-13","midlands",3,0
"2380","Unvaccinated","2021-04-13","midlands",9,0
"2381","Dose 1","2021-04-13","north_east_and_yorkshire",9,4
"2382","Dose 2","2021-04-13","north_east_and_yorkshire",3,0
"2383","Unvaccinated","2021-04-13","north_east_and_yorkshire",17,0
"2384","Dose 1","2021-04-13","north_west",10,1
"2385","Dose 2","2021-04-13","north_west",1,0
"2386","Unvaccinated","2021-04-13","north_west",5,1
"2387","Dose 1","2021-04-13","south_east",1,0
"2388","Dose 2","2021-04-13","south_east",1,0
"2389","Unvaccinated","2021-04-13","south_east",4,0
"2390","Dose 1","2021-04-13","south_west",2,0
"2391","Dose 2","2021-04-13","south_west",1,0
"2392","Unvaccinated","2021-04-13","south_west",1,0
"2393","Dose 1","2021-04-14","east_of_england",4,0
"2394","Dose 2","2021-04-14","east_of_england",2,0
"2395","Unvaccinated","2021-04-14","east_of_england",4,0
"2396","Dose 1","2021-04-14","england",39,6
"2397","Dose 2","2021-04-14","england",9,0
"2398","Unvaccinated","2021-04-14","england",47,2
"2399","Dose 1","2021-04-14","london",4,0
"2400","Unvaccinated","2021-04-14","london",11,0
"2401","Dose 1","2021-04-14","midlands",5,2
"2402","Dose 2","2021-04-14","midlands",2,0
"2403","Unvaccinated","2021-04-14","midlands",9,0
"2404","Dose 1","2021-04-14","north_east_and_yorkshire",11,1
"2405","Dose 2","2021-04-14","north_east_and_yorkshire",2,0
"2406","Unvaccinated","2021-04-14","north_east_and_yorkshire",10,0
"2407","Dose 1","2021-04-14","north_west",6,0
"2408","Dose 2","2021-04-14","north_west",1,0
"2409","Unvaccinated","2021-04-14","north_west",7,0
"2410","Dose 1","2021-04-14","south_east",3,0
"2411","Unvaccinated","2021-04-14","south_east",3,0
"2412","Dose 1","2021-04-14","south_west",6,0
"2413","Dose 2","2021-04-14","south_west",2,0
"2414","Unvaccinated","2021-04-14","south_west",3,0
"2415","Dose 1","2021-04-15","east_of_england",9,1
"2416","Dose 2","2021-04-15","east_of_england",5,0
"2417","Unvaccinated","2021-04-15","east_of_england",3,0
"2418","Dose 1","2021-04-15","england",34,9
"2419","Dose 2","2021-04-15","england",11,5
"2420","Unvaccinated","2021-04-15","england",36,3
"2421","Dose 1","2021-04-15","london",2,0
"2422","Unvaccinated","2021-04-15","london",4,0
"2423","Dose 1","2021-04-15","midlands",10,1
"2424","Unvaccinated","2021-04-15","midlands",8,0
"2425","Dose 1","2021-04-15","north_east_and_yorkshire",8,4
"2426","Dose 2","2021-04-15","north_east_and_yorkshire",1,0
"2427","Unvaccinated","2021-04-15","north_east_and_yorkshire",10,0
"2428","Dose 1","2021-04-15","north_west",1,0
"2429","Dose 2","2021-04-15","north_west",3,1
"2430","Unvaccinated","2021-04-15","north_west",4,0
"2431","Dose 1","2021-04-15","south_east",2,0
"2432","Dose 2","2021-04-15","south_east",1,0
"2433","Unvaccinated","2021-04-15","south_east",7,0
"2434","Dose 1","2021-04-15","south_west",2,0
"2435","Dose 2","2021-04-15","south_west",1,0
"2436","Dose 1","2021-04-16","east_of_england",7,1
"2437","Unvaccinated","2021-04-16","east_of_england",4,1
"2438","Dose 1","2021-04-16","england",33,13
"2439","Dose 2","2021-04-16","england",9,0
"2440","Unvaccinated","2021-04-16","england",45,1
"2441","Dose 1","2021-04-16","london",1,2
"2442","Dose 2","2021-04-16","london",1,0
"2443","Unvaccinated","2021-04-16","london",5,0
"2444","Dose 1","2021-04-16","midlands",7,3
"2445","Dose 2","2021-04-16","midlands",2,0
"2446","Unvaccinated","2021-04-16","midlands",9,0
"2447","Dose 1","2021-04-16","north_east_and_yorkshire",7,1
"2448","Unvaccinated","2021-04-16","north_east_and_yorkshire",9,0
"2449","Dose 1","2021-04-16","north_west",7,1
"2450","Dose 2","2021-04-16","north_west",5,0
"2451","Unvaccinated","2021-04-16","north_west",10,0
"2452","Dose 1","2021-04-16","south_east",3,0
"2453","Unvaccinated","2021-04-16","south_east",7,0
"2454","Dose 1","2021-04-16","south_west",1,0
"2455","Dose 2","2021-04-16","south_west",1,0
"2456","Unvaccinated","2021-04-16","south_west",1,0
"2457","Dose 1","2021-04-17","east_of_england",14,2
"2458","Dose 2","2021-04-17","east_of_england",1,0
"2459","Unvaccinated","2021-04-17","east_of_england",3,1
"2460","Dose 1","2021-04-17","england",30,16
"2461","Dose 2","2021-04-17","england",8,1
"2462","Unvaccinated","2021-04-17","england",37,3
"2463","Unvaccinated","2021-04-17","london",5,0
"2464","Dose 1","2021-04-17","midlands",7,1
"2465","Dose 2","2021-04-17","midlands",3,0
"2466","Unvaccinated","2021-04-17","midlands",7,0
"2467","Dose 1","2021-04-17","north_east_and_yorkshire",3,6
"2468","Dose 2","2021-04-17","north_east_and_yorkshire",2,0
"2469","Unvaccinated","2021-04-17","north_east_and_yorkshire",8,0
"2470","Dose 1","2021-04-17","north_west",3,1
"2471","Dose 2","2021-04-17","north_west",2,0
"2472","Unvaccinated","2021-04-17","north_west",6,0
"2473","Dose 1","2021-04-17","south_east",2,0
"2474","Unvaccinated","2021-04-17","south_east",6,0
"2475","Dose 1","2021-04-17","south_west",1,1
"2476","Unvaccinated","2021-04-17","south_west",2,0
"2477","Dose 1","2021-04-18","east_of_england",7,1
"2478","Dose 2","2021-04-18","east_of_england",3,0
"2479","Unvaccinated","2021-04-18","east_of_england",5,0
"2480","Dose 1","2021-04-18","england",33,11
"2481","Dose 2","2021-04-18","england",14,0
"2482","Unvaccinated","2021-04-18","england",35,3
"2483","Dose 1","2021-04-18","london",6,0
"2484","Unvaccinated","2021-04-18","london",6,0
"2485","Dose 1","2021-04-18","midlands",4,1
"2486","Dose 2","2021-04-18","midlands",6,0
"2487","Unvaccinated","2021-04-18","midlands",7,2
"2488","Dose 1","2021-04-18","north_east_and_yorkshire",7,1
"2489","Dose 2","2021-04-18","north_east_and_yorkshire",1,0
"2490","Unvaccinated","2021-04-18","north_east_and_yorkshire",10,0
"2491","Dose 1","2021-04-18","north_west",3,0
"2492","Dose 2","2021-04-18","north_west",2,0
"2493","Unvaccinated","2021-04-18","north_west",2,0
"2494","Dose 1","2021-04-18","south_east",3,0
"2495","Unvaccinated","2021-04-18","south_east",4,0
"2496","Dose 1","2021-04-18","south_west",3,1
"2497","Dose 2","2021-04-18","south_west",2,0
"2498","Unvaccinated","2021-04-18","south_west",1,0
"2499","Dose 1","2021-04-19","east_of_england",3,0
"2500","Dose 2","2021-04-19","east_of_england",1,0
"2501","Unvaccinated","2021-04-19","east_of_england",4,0
"2502","Dose 1","2021-04-19","england",43,5
